,activePlaceCount,birthYear,date,fc,gender,id,mda,movements,startLetter,totalWorks,url,birth.place.name,birth.place.placeName,birth.place.placeType,birth.time.startYear,death.place.name,death.place.placeName,death.place.placeType,death.time.startYear,json_path,dict,dict_sub,dict_sub_sub,file_name,activePlaces
307,0,1965.0,born 1965,Cao Guimarães,Male,10171,"Guimarães, Cao",[],G,1,http://www.tate.org.uk/art/artists/cao-guimaraes-10171,Brasil,Brasil,nation,1965.0,,,,,clone/artists/g/guimaraes-cao-10171.json,clone,artists,g,guimaraes-cao-10171.json,
308,0,1913.0,1913–1995,Emilio Greco,Male,1211,"Greco, Emilio",[],G,12,http://www.tate.org.uk/art/artists/emilio-greco-1211,"Catania, Italia",Catania,inhabited_place,1913.0,,,,1995.0,clone/artists/g/greco-emilio-1211.json,clone,artists,g,greco-emilio-1211.json,
309,0,1943.0,born 1943,Philip Greenwood,Male,1217,"Greenwood, Philip",[],G,2,http://www.tate.org.uk/art/artists/philip-greenwood-1217,"Dolgellau, United Kingdom",Dolgellau,inhabited_place,1934.0,,,,,clone/artists/g/greenwood-philip-1217.json,clone,artists,g,greenwood-philip-1217.json,
310,1,,,Guerrilla Girls,Female,6858,Guerrilla Girls,"[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 12081, 'name': 'Feminist Art'}]",G,30,http://www.tate.org.uk/art/artists/guerrilla-girls-6858,,,,,,,,,clone/artists/g/guerrilla-girls-6858.json,clone,artists,g,guerrilla-girls-6858.json,"[{'name': 'New York, United States', 'placeName': 'New York', 'placeType': 'county'}]"
311,0,1922.0,born 1922,Roger Grand,Male,1201,"Grand, Roger",[],G,1,http://www.tate.org.uk/art/artists/roger-grand-1201,"Maine, United States",Maine,state,1922.0,,,,,clone/artists/g/grand-roger-1201.json,clone,artists,g,grand-roger-1201.json,
312,0,1914.0,born 1914,Karl-Otto Götz,Male,2203,"Götz, Professor Karl-Otto","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 320, 'name': 'Surrealism'}]",G,25,http://www.tate.org.uk/art/artists/karl-otto-gotz-2203,"Aachen, Deutschland",Aachen,inhabited_place,1914.0,,,,,clone/artists/g/gotz-professor-karl-otto-2203.json,clone,artists,g,gotz-professor-karl-otto-2203.json,
313,0,1848.0,1848–1920,Andrew Carrick Gow,Male,218,"Gow, Andrew Carrick",[],G,3,http://www.tate.org.uk/art/artists/andrew-carrick-gow-218,"London, United Kingdom",London,inhabited_place,1848.0,"London, United Kingdom",London,inhabited_place,1920.0,clone/artists/g/gow-andrew-carrick-218.json,clone,artists,g,gow-andrew-carrick-218.json,
314,0,1841.0,1841–1927,Armand Guillaumin,Male,1228,"Guillaumin, Armand","[{'era': {'id': 350, 'name': '19th century'}, 'id': 357, 'name': 'Impressionism'}]",G,1,http://www.tate.org.uk/art/artists/armand-guillaumin-1228,"Paris, France",Paris,inhabited_place,1841.0,"Paris, France",Paris,inhabited_place,1927.0,clone/artists/g/guillaumin-armand-1228.json,clone,artists,g,guillaumin-armand-1228.json,
315,0,1791.0,1791–1876,Henry Gastineau,Male,204,"Gastineau, Henry",[],G,3,http://www.tate.org.uk/art/artists/henry-gastineau-204,,,,1791.0,,,,1876.0,clone/artists/g/gastineau-henry-204.json,clone,artists,g,gastineau-henry-204.json,
316,1,1942.0,born 1942,Dan Graham,Male,1200,"Graham, Dan","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 421, 'name': 'Conceptual Art'}]",G,1,http://www.tate.org.uk/art/artists/dan-graham-1200,"Urbana, United States",Urbana,inhabited_place,1942.0,,,,,clone/artists/g/graham-dan-1200.json,clone,artists,g,graham-dan-1200.json,"[{'name': 'New York, United States', 'placeName': 'New York', 'placeType': 'inhabited_place'}]"
317,7,1890.0,1890–1977,Naum Gabo,Male,1137,"Gabo, Naum","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 16667, 'name': 'Abstraction-Création'}, {'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 419, 'name': 'British Constructivism'}, {'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 298, 'name': 'Constructivism'}, {'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 12072, 'name': 'Kinetic Art'}, {'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 441, 'name': 'St Ives School'}]",G,132,http://www.tate.org.uk/art/artists/naum-gabo-1137,"Klimovichi, Belarus",Klimovichi,inhabited_place,1890.0,"Waterbury, United States",Waterbury,inhabited_place,1977.0,clone/artists/g/gabo-naum-1137.json,clone,artists,g,gabo-naum-1137.json,"[{'name': 'London, United Kingdom', 'placeName': 'London', 'placeType': 'inhabited_place'}, {'name': 'Cornwall, United Kingdom', 'placeName': 'Cornwall', 'placeType': 'county'}, {'name': 'Rossiya', 'placeName': 'Rossiya', 'placeType': 'nation'}, {'name': 'München, Deutschland', 'placeName': 'München', 'placeType': 'inhabited_place'}, {'name': 'Berlin, Deutschland', 'placeName': 'Berlin', 'placeType': 'inhabited_place'}, {'name': 'Oslo, Norge', 'placeName': 'Oslo', 'placeType': 'inhabited_place'}, {'name': 'Middlebury, United States', 'placeName': 'Middlebury', 'placeType': 'inhabited_place'}]"
318,0,1889.0,1889–1927,Oto Gutfreund,Male,1232,"Gutfreund, Oto","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 299, 'name': 'Cubism'}]",G,1,http://www.tate.org.uk/art/artists/oto-gutfreund-1232,"Dvur Králové, Ceská Republika",Dvur Králové,inhabited_place,1889.0,"Praha, Ceská Republika",Praha,inhabited_place,1927.0,clone/artists/g/gutfreund-oto-1232.json,clone,artists,g,gutfreund-oto-1232.json,
319,0,1949.0,born 1949,John Gibbons,Male,2218,"Gibbons, John",[],G,2,http://www.tate.org.uk/art/artists/john-gibbons-2218,Éire,Éire,nation,1949.0,,,,,clone/artists/g/gibbons-john-2218.json,clone,artists,g,gibbons-john-2218.json,
320,0,1965.0,born 1965,Dominique Gonzalez-Foerster,Female,10354,"Gonzalez-Foerster, Dominique",[],G,3,http://www.tate.org.uk/art/artists/dominique-gonzalez-foerster-10354,"Strasbourg, France",Strasbourg,inhabited_place,1965.0,,,,,clone/artists/g/gonzalez-foerster-dominique-10354.json,clone,artists,g,gonzalez-foerster-dominique-10354.json,
321,1,1918.0,born 1918,Thomas George,Male,1152,"George, Thomas",[],G,1,http://www.tate.org.uk/art/artists/thomas-george-1152,"New York, United States",New York,inhabited_place,1918.0,,,,,clone/artists/g/george-thomas-1152.json,clone,artists,g,george-thomas-1152.json,"[{'name': 'Princeton, United States', 'placeName': 'Princeton', 'placeType': 'inhabited_place'}]"
322,0,1540.0,c.1540–1596,George Gower,Male,220,"Gower, George","[{'era': {'id': 289, 'name': '16th and 17th century'}, 'id': 414, 'name': 'Tudor'}]",G,2,http://www.tate.org.uk/art/artists/george-gower-220,,,,1540.0,"London, United Kingdom",London,inhabited_place,1596.0,clone/artists/g/gower-george-220.json,clone,artists,g,gower-george-220.json,
323,0,1949.0,born 1949,Rodney Graham,Male,7810,"Graham, Rodney",[],G,15,http://www.tate.org.uk/art/artists/rodney-graham-7810,"Abbotsford, Canada",Abbotsford,inhabited_place,1949.0,,,,,clone/artists/g/graham-rodney-7810.json,clone,artists,g,graham-rodney-7810.json,
324,0,1874.0,1874–1916,Percy Francis Gethin,Male,1157,"Gethin, Percy Francis",[],G,3,http://www.tate.org.uk/art/artists/percy-francis-gethin-1157,"Sligo, Éire",Sligo,county,1874.0,,,,1916.0,clone/artists/g/gethin-percy-francis-1157.json,clone,artists,g,gethin-percy-francis-1157.json,
325,0,1975.0,born 1975,Mario Garcia Torres,Male,10370,"Garcia Torres, Mario",[],G,1,http://www.tate.org.uk/art/artists/mario-garcia-torres-10370,"Monclova, México",Monclova,inhabited_place,1975.0,,,,,clone/artists/g/garcia-torres-mario-10370.json,clone,artists,g,garcia-torres-mario-10370.json,
326,0,1939.0,born 1939,Anthony Green,Male,1213,"Green, Anthony",[],G,3,http://www.tate.org.uk/art/artists/anthony-green-1213,"Luton, United Kingdom",Luton,inhabited_place,1939.0,,,,,clone/artists/g/green-anthony-1213.json,clone,artists,g,green-anthony-1213.json,
327,0,1918.0,1918–1991,Sir Lawrence Gowing,Male,1197,"Gowing, Sir Lawrence","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 304, 'name': 'Euston Road School'}]",G,5,http://www.tate.org.uk/art/artists/sir-lawrence-gowing-1197,"Stoke Newington, United Kingdom",Stoke Newington,neighbourhood,1918.0,,,,1991.0,clone/artists/g/gowing-sir-lawrence-1197.json,clone,artists,g,gowing-sir-lawrence-1197.json,
328,0,1973.0,born 1973,Ewan Gibbs,Male,2737,"Gibbs, Ewan",[],G,2,http://www.tate.org.uk/art/artists/ewan-gibbs-2737,"London, United Kingdom",London,inhabited_place,1973.0,,,,,clone/artists/g/gibbs-ewan-2737.json,clone,artists,g,gibbs-ewan-2737.json,
329,0,1943.0,"born 1943, born 1942",Gilbert & George,Male,1163,Gilbert & George,"[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 16666, 'name': 'Abject art'}, {'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 436, 'name': 'Performance Art'}]",G,27,http://www.tate.org.uk/art/artists/gilbert-george-1163,,,,1942.0,,,,,clone/artists/g/gilbert-george-1163.json,clone,artists,g,gilbert-george-1163.json,
330,0,1930.0,born 1930,David Gentleman,Male,1148,"Gentleman, David",[],G,46,http://www.tate.org.uk/art/artists/david-gentleman-1148,"London, United Kingdom",London,inhabited_place,1930.0,,,,,clone/artists/g/gentleman-david-1148.json,clone,artists,g,gentleman-david-1148.json,
331,3,1790.0,1790–1866,John Gibson,Male,207,"Gibson, John",[],G,2,http://www.tate.org.uk/art/artists/john-gibson-207,"Wales, United Kingdom",Wales,country,1790.0,,,,1866.0,clone/artists/g/gibson-john-207.json,clone,artists,g,gibson-john-207.json,"[{'name': 'London, United Kingdom', 'placeName': 'London', 'placeType': 'inhabited_place'}, {'name': 'Liverpool, United Kingdom', 'placeName': 'Liverpool', 'placeType': 'unitary_authority'}, {'name': 'Roma, Italia', 'placeName': 'Roma', 'placeType': 'inhabited_place'}]"
332,0,1904.0,1904–1984,William Graveney,Male,1205,"Graveney, William",[],G,1,http://www.tate.org.uk/art/artists/william-graveney-1205,"London, United Kingdom",London,inhabited_place,1904.0,,,,1984.0,clone/artists/g/graveney-william-1205.json,clone,artists,g,graveney-william-1205.json,
333,0,1851.0,1851–1929,Mary Gow,Female,219,"Gow, Mary",[],G,1,http://www.tate.org.uk/art/artists/mary-gow-219,"London, United Kingdom",London,inhabited_place,1851.0,"London, United Kingdom",London,inhabited_place,1929.0,clone/artists/g/gow-mary-219.json,clone,artists,g,gow-mary-219.json,
334,0,1965.0,born 1965,Ellen Gallagher,Female,9553,"Gallagher, Ellen",[],G,6,http://www.tate.org.uk/art/artists/ellen-gallagher-9553,"Providence, United States",Providence,county,1965.0,,,,,clone/artists/g/gallagher-ellen-9553.json,clone,artists,g,gallagher-ellen-9553.json,
335,0,1894.0,1894–1951,Alvaro Guevara,Male,1226,"Guevara, Alvaro",[],G,4,http://www.tate.org.uk/art/artists/alvaro-guevara-1226,"Valparaíso, Chile",Valparaíso,inhabited_place,1894.0,"Aix-en-Provence, France",Aix-en-Provence,inhabited_place,1951.0,clone/artists/g/guevara-alvaro-1226.json,clone,artists,g,guevara-alvaro-1226.json,
336,0,1963.0,born 1963,Anya Gallaccio,Female,2658,"Gallaccio, Anya",[],G,5,http://www.tate.org.uk/art/artists/anya-gallaccio-2658,"Glasgow, United Kingdom",Glasgow,inhabited_place,1963.0,,,,,clone/artists/g/gallaccio-anya-2658.json,clone,artists,g,gallaccio-anya-2658.json,
337,0,1878.0,1878–1965,Margaret Gere,Female,1154,"Gere, Margaret",[],G,1,http://www.tate.org.uk/art/artists/margaret-gere-1154,"Warwickshire, United Kingdom",Warwickshire,county,1878.0,,,,1965.0,clone/artists/g/gere-margaret-1154.json,clone,artists,g,gere-margaret-1154.json,
338,0,1804.0,exhibited 1804–1822,G.W. Gent,,2552,"Gent, G.W.",[],G,1,http://www.tate.org.uk/art/artists/gw-gent-2552,,,,1804.0,,,,1822.0,clone/artists/g/gent-gw-2552.json,clone,artists,g,gent-gw-2552.json,
339,0,1724.0,1724–1804,Rev. William Gilpin,Male,2496,"Gilpin, Rev. William",[],G,10,http://www.tate.org.uk/art/artists/rev-william-gilpin-2496,,,,1724.0,"Hampshire, United Kingdom",Hampshire,county,1804.0,clone/artists/g/gilpin-rev-william-2496.json,clone,artists,g,gilpin-rev-william-2496.json,
340,0,1861.0,1861–1922,Feodora Gleichen,Female,1177,"Gleichen, Feodora",[],G,1,http://www.tate.org.uk/art/artists/feodora-gleichen-1177,"London, United Kingdom",London,inhabited_place,1861.0,"London, United Kingdom",London,inhabited_place,1922.0,clone/artists/g/gleichen-feodora-1177.json,clone,artists,g,gleichen-feodora-1177.json,
341,0,1795.0,1795–1837,Walter Geikie,Male,2428,"Geikie, Walter",[],G,3,http://www.tate.org.uk/art/artists/walter-geikie-2428,"Edinburgh, United Kingdom",Edinburgh,inhabited_place,1795.0,"Edinburgh, United Kingdom",Edinburgh,inhabited_place,1837.0,clone/artists/g/geikie-walter-2428.json,clone,artists,g,geikie-walter-2428.json,
342,0,1910.0,1910–2007,Stephen Gilbert,Male,1165,"Gilbert, Stephen","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 420, 'name': 'Cobra'}]",G,7,http://www.tate.org.uk/art/artists/stephen-gilbert-1165,"Fife, United Kingdom",Fife,unitary_authority,1910.0,,,,2007.0,clone/artists/g/gilbert-stephen-1165.json,clone,artists,g,gilbert-stephen-1165.json,
343,0,1788.0,1788–1864,Sir John Watson Gordon,Male,216,"Gordon, Sir John Watson",[],G,1,http://www.tate.org.uk/art/artists/sir-john-watson-gordon-216,"Edinburgh, United Kingdom",Edinburgh,inhabited_place,1788.0,"Edinburgh, United Kingdom",Edinburgh,inhabited_place,1864.0,clone/artists/g/gordon-sir-john-watson-216.json,clone,artists,g,gordon-sir-john-watson-216.json,
344,0,1876.0,1876–1942,Julio González,Male,1188,"González, Julio",[],G,56,http://www.tate.org.uk/art/artists/julio-gonzalez-1188,"Barcelona, España",Barcelona,inhabited_place,1876.0,,,,1942.0,clone/artists/g/gonzalez-julio-1188.json,clone,artists,g,gonzalez-julio-1188.json,
345,0,1892.0,1892–1940,Colin Gill,Male,1167,"Gill, Colin",[],G,1,http://www.tate.org.uk/art/artists/colin-gill-1167,"Kent, United Kingdom",Kent,county,1892.0,"Johannesburg, South Africa",Johannesburg,inhabited_place,1940.0,clone/artists/g/gill-colin-1167.json,clone,artists,g,gill-colin-1167.json,
346,0,1916.0,1916–2001,David Gascoyne,Male,1142,"Gascoyne, David","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 1688, 'name': 'British Surrealism'}]",G,1,http://www.tate.org.uk/art/artists/david-gascoyne-1142,"Harrow, United Kingdom",Harrow,unitary_authority,1916.0,"Newport, United Kingdom",Newport,inhabited_place,2001.0,clone/artists/g/gascoyne-david-1142.json,clone,artists,g,gascoyne-david-1142.json,
347,0,1960.0,born 1960,Fernanda Gomes,Female,11698,"Gomes, Fernanda",[],G,3,http://www.tate.org.uk/art/artists/fernanda-gomes-11698,"Rio de Janeiro, Brasil",Rio de Janeiro,inhabited_place,1960.0,,,,,clone/artists/g/gomes-fernanda-11698.json,clone,artists,g,gomes-fernanda-11698.json,
348,0,1836.0,1836–1921,Peter Graham,Male,221,"Graham, Peter",[],G,1,http://www.tate.org.uk/art/artists/peter-graham-221,"Edinburgh, United Kingdom",Edinburgh,inhabited_place,1836.0,,,,1921.0,clone/artists/g/graham-peter-221.json,clone,artists,g,graham-peter-221.json,
349,0,1964.0,born 1964,Lucy Gunning,Female,2644,"Gunning, Lucy","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 436, 'name': 'Performance Art'}, {'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 11857, 'name': 'Young British Artists (YBA)'}]",G,1,http://www.tate.org.uk/art/artists/lucy-gunning-2644,"Newcastle upon Tyne, United Kingdom",Newcastle upon Tyne,inhabited_place,1964.0,,,,,clone/artists/g/gunning-lucy-2644.json,clone,artists,g,gunning-lucy-2644.json,
350,0,1934.0,1934–1983,Gerhard von Graevenitz,Male,1199,"Graevenitz, Gerhard von","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 12072, 'name': 'Kinetic Art'}]",G,1,http://www.tate.org.uk/art/artists/gerhard-von-graevenitz-1199,Deutschland,Deutschland,nation,1934.0,Schweiz,Schweiz,nation,1983.0,clone/artists/g/graevenitz-gerhard-von-1199.json,clone,artists,g,graevenitz-gerhard-von-1199.json,
351,0,1947.0,1947–2001,Trevor Grimshaw,Male,1220,"Grimshaw, Trevor",[],G,2,http://www.tate.org.uk/art/artists/trevor-grimshaw-1220,"Cheshire, United Kingdom",Cheshire,county,1947.0,"Cheshire, United Kingdom",Cheshire,county,2001.0,clone/artists/g/grimshaw-trevor-1220.json,clone,artists,g,grimshaw-trevor-1220.json,
352,0,1967.0,born 1967,Carlos Garaicoa,Male,6876,"Garaicoa, Carlos",[],G,2,http://www.tate.org.uk/art/artists/carlos-garaicoa-6876,"La Habana, Cuba",La Habana,inhabited_place,1967.0,,,,,clone/artists/g/garaicoa-carlos-6876.json,clone,artists,g,garaicoa-carlos-6876.json,
353,1,1699.0,1699–1773,Hubert François Gravelot,Male,2498,"Gravelot, Hubert François",[],G,10,http://www.tate.org.uk/art/artists/hubert-francois-gravelot-2498,"Paris, France",Paris,inhabited_place,1699.0,"Paris, France",Paris,inhabited_place,1773.0,clone/artists/g/gravelot-hubert-francois-2498.json,clone,artists,g,gravelot-hubert-francois-2498.json,"[{'name': 'London, United Kingdom', 'placeName': 'London', 'placeType': 'inhabited_place'}]"
354,0,1920.0,1920–2004,Enrique Grau,Male,1204,"Grau, Enrique",[],G,1,http://www.tate.org.uk/art/artists/enrique-grau-1204,"Cartagena, Colombia",Cartagena,inhabited_place,1920.0,"Bogotá, Colombia",Bogotá,inhabited_place,2004.0,clone/artists/g/grau-enrique-1204.json,clone,artists,g,grau-enrique-1204.json,
355,1,1922.0,1922–2004,Leon Golub,Male,2207,"Golub, Leon",[],G,4,http://www.tate.org.uk/art/artists/leon-golub-2207,"Chicago, United States",Chicago,inhabited_place,1922.0,,,,2004.0,clone/artists/g/golub-leon-2207.json,clone,artists,g,golub-leon-2207.json,"[{'name': 'New York, United States', 'placeName': 'New York', 'placeType': 'inhabited_place'}]"
356,0,1929.0,1929–2012,John Golding,Male,1184,"Golding, John",[],G,4,http://www.tate.org.uk/art/artists/john-golding-1184,"Hastings, United Kingdom",Hastings,inhabited_place,1929.0,,,,2012.0,clone/artists/g/golding-john-1184.json,clone,artists,g,golding-john-1184.json,
357,0,1912.0,1912–1994,Gego (Gertrud Goldschmidt),Female,11852,Gego (Gertrud Goldschmidt),[],G,2,http://www.tate.org.uk/art/artists/gego-gertrud-goldschmidt-11852,"Hamburg, Deutschland",Hamburg,inhabited_place,1912.0,"Caracas, Venezuela",Caracas,inhabited_place,1994.0,clone/artists/g/gego-gertrud-goldschmidt-11852.json,clone,artists,g,gego-gertrud-goldschmidt-11852.json,
358,2,1891.0,1891–1915,Henri Gaudier-Brzeska,Male,1143,"Gaudier-Brzeska, Henri","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 303, 'name': 'Direct Carving'}, {'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 9312, 'name': 'London Group'}, {'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 322, 'name': 'Vorticism'}]",G,60,http://www.tate.org.uk/art/artists/henri-gaudier-brzeska-1143,"Saint-Jean-de-Braye, France",Saint-Jean-de-Braye,inhabited_place,1891.0,"Pas-de-Calais, France",Pas-de-Calais,department,1915.0,clone/artists/g/gaudier-brzeska-henri-1143.json,clone,artists,g,gaudier-brzeska-henri-1143.json,"[{'name': 'London, United Kingdom', 'placeName': 'London', 'placeType': 'inhabited_place'}, {'name': 'Paris, France', 'placeName': 'Paris', 'placeType': 'inhabited_place'}]"
359,0,1923.0,born 1923,Patrick George,Male,1151,"George, Patrick","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 304, 'name': 'Euston Road School'}]",G,3,http://www.tate.org.uk/art/artists/patrick-george-1151,"Manchester, United Kingdom",Manchester,unitary_authority,1923.0,,,,,clone/artists/g/george-patrick-1151.json,clone,artists,g,george-patrick-1151.json,
360,0,1948.0,born 1948,Isa Genzken,Female,10435,"Genzken, Isa",[],G,1,http://www.tate.org.uk/art/artists/isa-genzken-10435,"Bad Oldesloe, Deutschland",Bad Oldesloe,inhabited_place,1948.0,,,,,clone/artists/g/genzken-isa-10435.json,clone,artists,g,genzken-isa-10435.json,
361,0,1911.0,1911–1977,Emile Gilioli,Male,1166,"Gilioli, Emile",[],G,1,http://www.tate.org.uk/art/artists/emile-gilioli-1166,"Paris, France",Paris,inhabited_place,1911.0,,,,1977.0,clone/artists/g/gilioli-emile-1166.json,clone,artists,g,gilioli-emile-1166.json,
